holiday,temp,rain_1h,snow_1h,Year,Month,Day,Hour,weather_main,weather_description,traffic_volume
6,298.29,0.0,0,2013,6,15,16,1,22,4509
6,298.29,0.0,0,2013,6,15,17,1,22,4200
6,298.3,0.0,0,2013,6,15,18,1,4,3651
6,297.53,0.0,0,2013,6,15,19,1,4,3137
6,296.78,0.0,0,2013,6,15,20,1,4,2835
6,296.36,0.0,0,2013,6,15,21,1,22,2965
6,295.75,0.0,0,2013,6,15,22,1,22,2856
6,295.29,0.0,0,2013,6,15,23,1,22,2137
6,294.04,0.51,0,2013,6,16,0,6,13,1461
6,293.34,1.52,0,2013,6,16,1,6,17,828
6,292.7,0.89,0,2013,6,16,2,6,13,674
6,292.52,0.0,0,2013,6,16,3,1,18,476
6,292.0,0.0,0,2013,6,16,4,1,18,335
6,291.22,0.0,0,2013,6,16,5,1,18,537
6,290.97,0.0,0,2013,6,16,6,1,22,810
6,291.56,0.0,0,2013,6,16,7,1,22,1153
6,292.7,0.0,0,2013,6,16,8,1,22,1763
6,294.3,0.0,0,2013,6,16,9,1,18,2724
6,295.43,0.0,0,2013,6,16,10,1,18,3505
6,296.58,0.0,0,2013,6,16,11,1,18,4340
6,296.85,0.0,0,2013,6,16,12,1,18,4472
6,296.99,0.0,0,2013,6,16,13,1,18,4277
6,296.24,0.25,0,2013,6,16,14,6,13,4261
6,296.24,0.25,0,2013,6,16,14,9,19,4261
6,295.18,1.4,0,2013,6,16,15,6,17,4242
6,295.18,1.4,0,2013,6,16,15,9,19,4242
6,293.65,12.19,0,2013,6,16,16,6,9,4271
6,293.65,12.19,0,2013,6,16,16,9,19,4271
6,293.65,12.19,0,2013,6,16,16,5,16,4271
6,292.85,1.52,0,2013,6,16,17,6,17,3882
6,292.85,1.52,0,2013,6,16,17,5,16,3882
6,296.1,0.25,0,2013,6,16,18,6,13,3472
6,296.79,0.0,0,2013,6,16,19,0,24,3023
6,296.72,0.0,0,2013,6,16,20,0,24,2759
6,294.53,0.0,0,2013,6,16,21,0,1,2873
6,292.13,0.0,0,2013,6,16,22,0,1,2777
6,290.97,0.0,0,2013,6,16,23,5,16,2149
6,289.79,0.0,0,2013,6,17,0,5,16,686
6,289.19,0.0,0,2013,6,17,1,5,16,387
6,289.19,0.0,0,2013,6,17,1,3,5,387
6,288.62,0.0,0,2013,6,17,2,5,16,298
6,288.59,0.0,0,2013,6,17,3,0,1,347
6,287.86,0.25,0,2013,6,17,4,6,13,816
6,287.22,0.0,0,2013,6,17,5,0,1,2807
6,287.01,0.0,0,2013,6,17,6,0,1,5552
6,288.19,0.0,0,2013,6,17,7,5,16,6105
6,290.44,0.0,0,2013,6,17,8,5,16,5653
6,294.13,0.0,0,2013,6,17,9,0,1,5108
6,296.67,0.0,0,2013,6,17,10,0,1,4481
6,298.38,0.0,0,2013,6,17,11,0,1,4665
6,299.8,0.0,0,2013,6,17,12,0,1,4990
6,300.65,0.0,0,2013,6,17,13,0,1,4991
6,301.57,0.0,0,2013,6,17,14,0,1,5296
6,302.18,0.0,0,2013,6,17,15,0,1,5848
6,302.4,0.0,0,2013,6,17,16,0,1,6520
6,302.39,0.0,0,2013,6,17,17,0,1,6020
6,300.8,0.0,0,2013,6,17,18,0,1,4382
6,295.61,0.89,0,2013,6,17,19,6,17,3426
6,295.61,0.89,0,2013,6,17,19,9,19,3426
6,294.97,0.51,0,2013,6,17,20,6,13,2915
6,293.47,0.0,0,2013,6,17,21,0,24,2564
6,292.32,0.0,0,2013,6,17,22,0,24,1919
6,291.87,0.0,0,2013,6,17,23,0,24,1130
6,291.35,0.0,0,2013,6,18,0,0,24,639
6,290.63,0.0,0,2013,6,18,1,1,4,333
6,290.43,0.0,0,2013,6,18,2,1,4,314
6,289.77,0.0,0,2013,6,18,3,0,1,363
6,289.36,0.0,0,2013,6,18,4,0,1,834
6,288.01,0.0,0,2013,6,18,5,0,1,2914
6,287.68,0.0,0,2013,6,18,6,0,1,6058
6,289.74,0.0,0,2013,6,18,7,0,1,6817
6,292.02,0.0,0,2013,6,18,8,0,1,6541
6,294.82,0.0,0,2013,6,18,9,0,1,5318
6,296.29,0.0,0,2013,6,18,10,0,1,4644
6,297.4,0.0,0,2013,6,18,11,0,1,4900
6,297.92,0.0,0,2013,6,18,12,0,24,5308
6,298.25,0.0,0,2013,6,18,13,0,24,5276
6,298.78,0.0,0,2013,6,18,14,0,24,5626
6,299.06,0.0,0,2013,6,18,15,9,19,6350
6,297.95,0.0,0,2013,6,18,16,6,13,6910
6,297.84,0.0,0,2013,6,18,17,6,13,6404
6,297.25,0.0,0,2013,6,18,18,1,22,4874
6,296.99,0.0,0,2013,6,18,19,1,22,3547
6,295.72,0.0,0,2013,6,18,20,1,22,3002
6,294.12,0.0,0,2013,6,18,21,1,4,2764
6,292.84,0.0,0,2013,6,18,22,1,4,1854
6,291.18,0.0,0,2013,6,18,23,1,4,1310
6,289.75,0.0,0,2013,6,19,0,1,22,657
6,288.78,0.0,0,2013,6,19,1,1,4,411
6,286.48,0.0,0,2013,6,19,2,1,22,276
6,287.17,0.0,0,2013,6,19,3,1,2,359
6,286.16,0.0,0,2013,6,19,5,1,2,2951
6,284.19,0.0,0,2013,6,19,6,0,24,6056
6,289.86,0.0,0,2013,6,19,10,1,22,4857
6,291.88,0.0,0,2013,6,19,11,1,2,5067
6,296.58,0.0,0,2013,6,19,15,0,1,6410
6,296.5,0.0,0,2013,6,19,16,0,1,6708
6,292.79,0.0,0,2013,6,19,21,0,1,3038
6,292.04,0.0,0,2013,6,19,23,0,1,1363
6,288.33,0.0,0,2013,6,20,4,1,4,880
6,287.83,0.0,0,2013,6,20,5,1,4,2935
6,294.2,0.0,0,2013,6,20,9,0,1,5239
6,294.82,0.0,0,2013,6,20,10,0,1,5024
6,296.27,0.0,0,2013,6,20,11,0,1,5706
6,297.8,0.0,0,2013,6,20,12,0,1,5524
6,298.52,0.0,0,2013,6,20,13,0,1,5595
6,300.99,0.0,0,2013,6,20,17,1,22,6065
6,301.32,0.25,0,2013,6,20,18,6,13,5021
6,295.92,0.0,0,2013,6,20,23,1,4,1879
6,295.46,0.0,0,2013,6,21,0,1,18,878
6,295.04,0.0,0,2013,6,21,1,1,18,516
6,294.73,0.0,0,2013,6,21,2,1,22,353
6,294.54,0.0,0,2013,6,21,3,1,2,324
6,303.67,0.0,0,2013,6,21,16,0,1,6138
6,301.25,0.0,0,2013,6,21,21,1,4,2754
6,300.39,0.0,0,2013,6,21,22,1,4,2094
6,299.8,0.0,0,2013,6,21,23,1,4,1474
6,299.57,0.0,0,2013,6,22,0,6,17,1175
6,298.76,2.29,0,2013,6,22,2,6,17,566
6,295.52,7.54,0,2013,6,22,3,6,9,380
6,295.52,7.54,0,2013,6,22,3,9,19,380
6,295.52,7.54,0,2013,6,22,3,5,16,380
6,293.51,6.94,0,2013,6,22,4,6,9,400
6,293.51,6.94,0,2013,6,22,4,9,28,400
6,293.51,6.94,0,2013,6,22,4,5,16,400
6,293.51,6.94,0,2013,6,22,4,8,0,400
6,291.76,16.38,0,2013,6,22,5,6,32,635
6,291.76,16.38,0,2013,6,22,5,9,28,635
6,291.76,16.38,0,2013,6,22,5,5,16,635
6,291.74,2.16,0,2013,6,22,6,6,17,961
6,291.74,2.16,0,2013,6,22,6,5,16,961
6,291.64,0.25,0,2013,6,22,7,6,13,1264
6,291.57,0.0,0,2013,6,22,8,6,17,1821
6,292.17,0.0,0,2013,6,22,9,6,17,2803
6,299.19,0.0,0,2013,6,22,18,0,1,3753
6,297.79,0.0,0,2013,6,22,19,0,1,3210
6,293.41,0.0,0,2013,6,22,23,9,19,1264
6,293.41,0.0,0,2013,6,23,0,9,29,1338
6,293.18,1.78,0,2013,6,23,1,6,17,804
6,293.18,1.78,0,2013,6,23,1,9,19,804
6,292.92,1.78,0,2013,6,23,2,6,17,656
6,292.92,1.78,0,2013,6,23,2,9,19,656
6,291.89,2.54,0,2013,6,23,5,6,9,635
6,291.89,2.54,0,2013,6,23,5,5,16,635
6,291.89,2.54,0,2013,6,23,5,9,19,635
6,291.79,2.16,0,2013,6,23,6,6,17,961
6,291.7,1.52,0,2013,6,23,7,6,17,1264
6,291.7,1.52,0,2013,6,23,7,5,16,1264
6,291.7,1.52,0,2013,6,23,7,2,11,1264
6,291.8,0.0,0,2013,6,23,8,5,16,1821
6,292.82,0.0,0,2013,6,23,9,1,18,2803
6,294.06,0.0,0,2013,6,23,11,6,13,3868
6,294.65,0.0,0,2013,6,23,12,1,4,4205
6,299.14,0.0,0,2013,6,23,16,6,13,4603
6,298.93,0.0,0,2013,6,23,17,6,13,4252
6,296.58,0.0,0,2013,6,23,21,0,1,2842
6,295.92,0.0,0,2013,6,23,22,0,1,2064
6,295.1,0.0,0,2013,6,23,23,0,1,1264
6,295.17,0.0,0,2013,6,24,0,0,24,766
6,294.89,0.25,0,2013,6,24,2,6,13,350
6,295.24,0.25,0,2013,6,24,3,6,13,324
6,295.29,0.0,0,2013,6,24,4,9,26,848
6,295.2,0.0,0,2013,6,24,5,9,21,2937
6,295.2,0.0,0,2013,6,24,5,6,9,2937
6,294.42,9.14,0,2013,6,24,6,6,9,5913
6,294.42,9.14,0,2013,6,24,6,9,26,5913
6,294.32,3.05,0,2013,6,24,7,6,17,6172
6,294.32,3.05,0,2013,6,24,7,9,19,6172
6,294.32,3.05,0,2013,6,24,7,5,16,6172
6,294.23,1.65,0,2013,6,24,8,6,17,5866
6,294.75,0.0,0,2013,6,24,9,1,2,5284
6,295.21,0.0,0,2013,6,24,10,1,18,4764
6,295.82,44.45,0,2013,6,24,11,6,32,4802
6,296.72,0.0,0,2013,6,24,12,0,1,5116
6,297.85,0.0,0,2013,6,24,13,0,1,5053
6,299.0,0.0,0,2013,6,24,14,0,1,5457
6,300.11,0.0,0,2013,6,24,15,1,2,5656
6,300.97,0.0,0,2013,6,24,16,1,22,6366
6,300.53,0.25,0,2013,6,24,17,6,13,5918
6,300.19,0.0,0,2013,6,24,18,1,2,4396
6,299.83,0.0,0,2013,6,24,19,1,2,3277
6,299.21,0.0,0,2013,6,24,20,1,2,2883
6,297.52,0.0,0,2013,6,24,21,6,13,2473
6,295.33,0.0,0,2013,6,24,22,6,13,1853
6,294.28,0.0,0,2013,6,24,23,6,13,1116
6,293.48,0.0,0,2013,6,25,0,1,22,602
6,292.84,0.0,0,2013,6,25,1,0,1,377
6,292.32,0.0,0,2013,6,25,2,0,1,278
6,291.74,0.0,0,2013,6,25,3,0,1,370
6,290.55,0.0,0,2013,6,25,4,5,16,830
6,290.11,0.0,0,2013,6,25,5,0,1,2929
6,290.26,0.0,0,2013,6,25,6,3,5,6386
6,290.26,0.0,0,2013,6,25,6,5,16,6386
6,291.36,0.0,0,2013,6,25,7,5,16,6483
6,293.71,0.0,0,2013,6,25,8,0,1,6266
6,296.05,0.0,0,2013,6,25,9,0,1,5473
6,298.16,0.0,0,2013,6,25,10,0,1,4698
6,298.96,0.0,0,2013,6,25,11,0,1,5076
6,300.1,0.0,0,2013,6,25,12,0,1,5341
6,300.02,0.0,0,2013,6,25,13,0,1,5382
6,299.01,3.81,0,2013,6,25,14,6,17,5697
6,299.01,3.81,0,2013,6,25,14,9,19,5697
6,298.53,0.0,0,2013,6,25,15,6,13,6214
6,298.64,0.0,0,2013,6,25,16,1,2,6724
6,297.55,0.0,0,2013,6,25,17,1,4,6261
6,298.06,0.0,0,2013,6,25,18,1,22,4533
6,297.69,0.0,0,2013,6,25,19,1,22,3442
6,297.08,0.0,0,2013,6,25,20,1,22,3080
6,296.2,0.0,0,2013,6,25,21,6,17,2764
6,295.28,0.0,0,2013,6,25,22,6,17,2016
6,294.34,0.0,0,2013,6,25,23,6,17,1195
6,293.29,0.0,0,2013,6,26,0,1,4,675
6,292.97,0.0,0,2013,6,26,1,0,1,412
6,292.45,0.0,0,2013,6,26,2,0,1,308
6,291.94,0.0,0,2013,6,26,3,1,22,370
6,291.87,0.0,0,2013,6,26,4,1,22,798
6,291.49,0.0,0,2013,6,26,5,5,16,2993
6,291.13,0.0,0,2013,6,26,6,1,18,6134
6,291.88,0.0,0,2013,6,26,7,1,18,6605
6,292.94,0.0,0,2013,6,26,8,1,18,5378
6,295.01,0.0,0,2013,6,26,9,1,22,5692
6,296.85,0.0,0,2013,6,26,10,1,22,4904
6,298.09,0.0,0,2013,6,26,11,1,22,5192
6,299.48,0.0,0,2013,6,26,12,1,22,5347
6,299.8,0.0,0,2013,6,26,13,1,22,5303
6,301.13,0.0,0,2013,6,26,14,1,22,5866
6,301.66,0.0,0,2013,6,26,15,1,22,5941
6,301.91,0.0,0,2013,6,26,16,1,22,6400
6,302.17,0.0,0,2013,6,26,17,1,22,5992
6,302.26,0.0,0,2013,6,26,18,1,2,4663
6,301.22,0.0,0,2013,6,26,19,1,2,3664
6,301.06,0.0,0,2013,6,26,20,1,2,3193
6,299.54,0.0,0,2013,6,26,21,1,2,2970
6,298.37,0.0,0,2013,6,26,22,1,2,2205
6,297.76,0.0,0,2013,6,26,23,1,2,1403
6,297.1,0.0,0,2013,6,27,0,1,2,713
6,296.78,0.0,0,2013,6,27,1,1,2,488
6,296.59,0.0,0,2013,6,27,2,0,1,336
6,296.34,0.0,0,2013,6,27,3,1,22,367
6,295.89,0.0,0,2013,6,27,4,5,16,870
6,295.66,0.0,0,2013,6,27,5,5,16,2961
6,295.47,0.0,0,2013,6,27,6,5,16,6054
6,295.55,0.0,0,2013,6,27,7,1,18,5952
6,296.78,0.0,0,2013,6,27,8,5,16,6208
6,297.81,0.0,0,2013,6,27,9,5,16,5572
6,298.61,0.0,0,2013,6,27,10,1,22,4801
6,300.29,0.0,0,2013,6,27,11,4,7,5139
6,300.64,1.02,0,2013,6,27,13,6,17,5306
6,300.96,5.84,0,2013,6,27,14,6,9,5849
6,300.96,5.84,0,2013,6,27,14,9,28,5849
6,302.46,0.0,0,2013,6,27,15,6,17,6112
6,303.25,0.0,0,2013,6,27,16,6,17,6337
6,302.61,0.0,0,2013,6,27,17,6,17,5920
6,302.44,0.0,0,2013,6,27,18,6,13,5163
6,301.84,0.0,0,2013,6,27,19,6,13,3771
6,300.41,0.0,0,2013,6,27,20,6,13,3346
6,298.9,0.0,0,2013,6,27,21,1,4,3146
6,297.62,0.0,0,2013,6,27,22,1,4,2449
6,296.69,0.0,0,2013,6,27,23,1,4,1427
6,295.66,0.0,0,2013,6,28,0,0,24,792
6,294.36,0.0,0,2013,6,28,1,1,22,497
6,293.46,0.0,0,2013,6,28,2,1,22,370
6,292.69,0.0,0,2013,6,28,3,1,22,378
6,293.26,0.0,0,2013,6,28,4,1,22,785
6,293.51,0.0,0,2013,6,28,5,1,22,2746
6,294.55,0.0,0,2013,6,28,6,1,4,5365
6,294.93,0.0,0,2013,6,28,7,1,4,6507
6,295.89,0.0,0,2013,6,28,8,1,4,5678
6,298.01,0.0,0,2013,6,28,9,0,1,5274
6,299.68,0.0,0,2013,6,28,10,0,24,4816
6,300.15,0.0,0,2013,6,28,11,0,24,5301
6,301.94,0.0,0,2013,6,28,13,0,1,5602
6,302.36,0.0,0,2013,6,28,14,0,1,6112
6,302.7,0.25,0,2013,6,28,15,6,13,6134
6,302.59,0.0,0,2013,6,28,16,0,1,6277
6,302.26,0.0,0,2013,6,28,17,0,1,5628
6,302.04,0.25,0,2013,6,28,18,6,13,4742
6,301.41,0.25,0,2013,6,28,19,6,13,3767
6,300.46,0.25,0,2013,6,28,20,6,13,3147
6,299.29,0.25,0,2013,6,28,21,6,13,3143
6,297.18,0.0,0,2013,6,28,22,0,1,3000
6,296.33,0.0,0,2013,6,28,23,0,1,1962
6,295.8,0.0,0,2013,6,29,0,0,1,1164
6,295.0,0.0,0,2013,6,29,1,0,1,779
6,293.92,0.25,0,2013,6,29,2,6,13,627
6,293.37,0.0,0,2013,6,29,3,0,1,410
6,293.12,0.25,0,2013,6,29,4,6,13,411
6,292.94,0.0,0,2013,6,29,5,0,1,877
6,292.7,0.0,0,2013,6,29,6,0,1,1452
6,293.31,0.25,0,2013,6,29,7,6,13,1964
6,294.2,0.0,0,2013,6,29,8,0,1,2801
6,294.27,0.0,0,2013,6,29,9,1,22,3627
6,294.47,0.0,0,2013,6,29,10,1,22,4024
6,294.85,0.0,0,2013,6,29,11,1,22,4461
6,295.19,0.0,0,2013,6,29,12,1,18,4800
6,295.42,0.0,0,2013,6,29,13,1,18,5001
6,296.63,0.0,0,2013,6,29,14,1,18,5234
6,297.8,0.0,0,2013,6,29,15,1,18,4623
6,297.85,0.0,0,2013,6,29,16,1,18,4450
6,297.69,1.02,0,2013,6,29,17,6,17,4270
6,297.26,0.0,0,2013,6,29,18,1,18,4198
6,294.29,3.56,0,2013,6,29,19,6,17,3667
6,293.07,0.0,0,2013,6,29,20,9,19,3250
6,293.07,0.0,0,2013,6,29,20,6,13,3250
6,292.92,0.0,0,2013,6,29,22,1,18,3309
6,292.41,0.0,0,2013,6,29,23,6,17,2463
6,291.63,0.0,0,2013,6,30,0,6,13,1556
6,291.54,0.0,0,2013,6,30,1,6,13,887
6,291.5,0.0,0,2013,6,30,2,6,13,734
6,291.57,0.25,0,2013,6,30,3,6,13,391
6,291.24,7.37,0,2013,6,30,4,6,9,354
6,291.24,7.37,0,2013,6,30,4,5,16,354
6,291.24,7.37,0,2013,6,30,4,9,19,354
6,290.49,2.54,0,2013,6,30,5,6,9,520
6,290.49,2.54,0,2013,6,30,5,5,16,520
6,289.88,1.35,0,2013,6,30,6,6,17,905
6,289.88,1.35,0,2013,6,30,6,5,16,905
6,289.88,1.35,0,2013,6,30,6,2,11,905
6,289.8,0.51,0,2013,6,30,7,6,13,1170
6,289.8,0.51,0,2013,6,30,7,2,3,1170
6,289.88,0.0,0,2013,6,30,8,6,13,1973
6,290.57,0.0,0,2013,6,30,9,1,18,3245
6,292.08,0.0,0,2013,6,30,10,6,13,4123
6,294.19,0.0,0,2013,6,30,11,6,13,4174
6,295.18,0.0,0,2013,6,30,12,1,22,4323
6,295.8,0.0,0,2013,6,30,13,1,22,4306
6,296.81,0.0,0,2013,6,30,14,1,22,4368
6,296.95,0.0,0,2013,6,30,15,1,22,4397
6,297.06,0.0,0,2013,6,30,16,1,22,4452
6,297.14,0.0,0,2013,6,30,17,1,22,4162
6,296.97,0.0,0,2013,6,30,18,1,2,3923
6,296.17,0.0,0,2013,6,30,19,1,2,3289
6,294.91,0.0,0,2013,6,30,20,1,2,3065
6,293.92,0.0,0,2013,6,30,21,1,2,2892
6,292.78,0.0,0,2013,6,30,22,1,2,2131
6,291.17,0.0,0,2013,6,30,23,1,2,1389
6,289.58,0.0,0,2013,7,1,0,0,24,791
6,288.22,0.0,0,2013,7,1,1,1,4,444
6,287.66,0.0,0,2013,7,1,2,1,4,401
6,286.92,0.0,0,2013,7,1,3,1,2,341
6,286.91,0.0,0,2013,7,1,4,1,2,828
6,286.25,0.0,0,2013,7,1,5,1,2,2815
6,286.46,0.0,0,2013,7,1,6,0,24,5880
6,289.15,0.0,0,2013,7,1,7,1,2,6783
6,291.59,0.0,0,2013,7,1,8,0,24,5742
6,294.15,0.0,0,2013,7,1,9,0,24,4764
6,295.6,0.0,0,2013,7,1,10,0,24,4669
6,297.15,0.0,0,2013,7,1,11,0,24,4863
6,298.15,0.0,0,2013,7,1,12,0,24,5184
6,299.15,0.0,0,2013,7,1,13,0,24,5154
6,300.15,0.0,0,2013,7,1,14,1,22,5408
6,300.15,0.0,0,2013,7,1,15,0,24,4874
6,300.15,0.0,0,2013,7,1,16,0,24,6378
6,300.15,0.0,0,2013,7,1,17,0,24,5827
6,299.16,0.0,0,2013,7,1,18,1,2,4646
6,299.15,0.0,0,2013,7,1,19,1,22,3369
6,297.86,0.0,0,2013,7,1,20,0,24,2917
6,293.81,0.0,0,2013,7,1,21,0,24,2524
6,291.81,0.0,0,2013,7,1,22,0,24,1862
6,291.14,0.0,0,2013,7,1,23,0,24,1250
6,290.47,0.0,0,2013,7,2,0,0,24,602
6,289.81,0.0,0,2013,7,2,1,0,24,448
6,288.81,0.0,0,2013,7,2,2,0,24,333
6,288.82,0.0,0,2013,7,2,3,0,24,357
6,288.49,0.0,0,2013,7,2,4,1,22,806
6,288.81,0.0,0,2013,7,2,5,1,22,2952
6,289.49,0.0,0,2013,7,2,6,0,24,6080
6,291.65,0.0,0,2013,7,2,7,0,24,6759
6,293.66,0.0,0,2013,7,2,8,0,24,5704
6,295.79,0.0,0,2013,7,2,9,0,24,5225
6,297.11,0.0,0,2013,7,2,10,0,24,4597
6,298.79,0.0,0,2013,7,2,11,0,24,5031
6,300.15,0.0,0,2013,7,2,12,0,24,5109
6,300.79,0.0,0,2013,7,2,13,0,24,5310
6,301.15,0.0,0,2013,7,2,14,1,22,5489
6,301.15,0.0,0,2013,7,2,15,1,22,6041
6,300.83,0.0,0,2013,7,2,16,1,22,6432
6,300.47,0.0,0,2013,7,2,17,0,24,6098
6,300.11,0.0,0,2013,7,2,18,0,24,5000
6,299.11,0.0,0,2013,7,2,19,0,24,3529
6,297.11,0.0,0,2013,7,2,20,0,24,3074
6,294.59,0.0,0,2013,7,2,21,0,24,2789
6,292.61,0.0,0,2013,7,2,22,0,24,2090
6,291.11,0.0,0,2013,7,2,23,0,24,1311
6,290.39,0.0,0,2013,7,3,0,0,24,705
6,290.12,0.0,0,2013,7,3,1,0,24,426
6,289.63,0.0,0,2013,7,3,2,0,24,364
6,289.15,0.0,0,2013,7,3,3,0,24,376
6,288.13,0.0,0,2013,7,3,4,0,24,823
6,287.92,0.0,0,2013,7,3,5,1,4,2866
6,287.86,0.0,0,2013,7,3,6,1,22,5661
6,287.788,0.0,0,2013,7,3,8,0,1,5621
6,294.07,0.0,0,2013,7,3,9,0,24,5083
6,296.11,0.0,0,2013,7,3,10,1,22,4713
6,297.79,0.0,0,2013,7,3,11,0,24,5123
6,299.15,0.0,0,2013,7,3,12,0,24,5440
6,299.47,0.0,0,2013,7,3,13,0,24,5281
6,300.15,0.0,0,2013,7,3,14,0,24,6038
6,300.79,0.0,0,2013,7,3,15,0,24,6214
6,300.79,0.0,0,2013,7,3,16,0,24,6321
6,300.79,0.0,0,2013,7,3,17,0,24,5553
6,300.1,0.0,0,2013,7,3,18,0,24,4579
6,299.47,0.0,0,2013,7,3,19,0,24,3539
6,297.47,0.0,0,2013,7,3,20,0,24,3133
6,295.39,0.0,0,2013,7,3,21,1,22,3077
6,292.15,0.0,0,2013,7,3,22,0,24,2474
6,290.86,0.0,0,2013,7,3,23,0,24,1754
2,290.08,0.0,0,2013,7,4,0,0,24,1060
6,288.61,0.0,0,2013,7,4,1,0,24,611
6,288.1,0.0,0,2013,7,4,2,0,24,463
6,287.37,0.0,0,2013,7,4,3,0,24,333
6,286.86,0.0,0,2013,7,4,4,0,24,369
6,286.62,0.0,0,2013,7,4,5,0,24,833
6,287.62,0.0,0,2013,7,4,6,0,24,1033
6,290.75,0.0,0,2013,7,4,7,0,24,1112
6,293.75,0.0,0,2013,7,4,8,0,24,1535
6,296.11,0.0,0,2013,7,4,9,0,24,2095
6,297.79,0.0,0,2013,7,4,10,0,24,2592
6,299.15,0.0,0,2013,7,4,11,0,24,3274
6,300.15,0.0,0,2013,7,4,12,0,24,3526
6,300.47,0.0,0,2013,7,4,13,1,22,3265
6,301.15,0.0,0,2013,7,4,14,1,22,3257
6,301.66,0.0,0,2013,7,4,15,1,22,3253
6,301.15,0.0,0,2013,7,4,16,0,24,2939
6,301.15,0.0,0,2013,7,4,17,0,24,2843
6,300.79,0.0,0,2013,7,4,18,0,24,2603
6,300.15,0.0,0,2013,7,4,19,0,24,2545
6,298.14,0.0,0,2013,7,4,20,0,24,2461
6,294.4,0.0,0,2013,7,4,21,0,24,2201
6,292.4,0.0,0,2013,7,4,22,0,24,2641
6,292.34,0.0,0,2013,7,4,23,0,24,3512
6,291.51,0.0,0,2013,7,5,1,0,1,643
6,291.91,0.0,0,2013,7,5,2,0,1,387
6,290.95,0.0,0,2013,7,5,3,0,1,334
6,290.67,0.0,0,2013,7,5,4,0,1,550
6,290.58,0.0,0,2013,7,5,5,0,1,1498
6,290.23,0.0,0,2013,7,5,6,0,1,3137
6,291.22,0.0,0,2013,7,5,7,0,1,3702
6,292.46,0.0,0,2013,7,5,8,0,1,3383
6,294.46,0.0,0,2013,7,5,9,0,1,3486
6,296.22,0.0,0,2013,7,5,10,0,1,3716
6,298.32,0.0,0,2013,7,5,11,0,1,4144
6,300.52,0.0,0,2013,7,5,12,0,1,4544
6,302.11,0.0,0,2013,7,5,13,0,1,4426
6,302.93,0.0,0,2013,7,5,14,0,1,4879
6,303.59,0.0,0,2013,7,5,15,0,1,4780
6,303.76,0.0,0,2013,7,5,16,0,1,4713
6,304.2,0.0,0,2013,7,5,17,0,1,4074
6,303.37,0.0,0,2013,7,5,18,0,1,3716
6,302.79,0.0,0,2013,7,5,19,0,1,3001
6,301.23,0.0,0,2013,7,5,20,0,1,2683
6,299.43,0.0,0,2013,7,5,21,0,1,2849
6,298.07,0.0,0,2013,7,5,22,0,1,2558
6,297.15,0.0,0,2013,7,5,23,0,1,1947
6,296.89,0.0,0,2013,7,6,0,0,1,1190
6,296.81,0.0,0,2013,7,6,1,0,1,680
6,295.89,0.0,0,2013,7,6,2,0,1,611
6,295.37,0.0,0,2013,7,6,3,0,1,366
6,294.72,0.0,0,2013,7,6,4,0,1,436
6,294.44,0.0,0,2013,7,6,5,0,1,744
6,294.05,0.0,0,2013,7,6,6,0,1,1310
6,294.32,0.0,0,2013,7,6,7,0,1,1708
6,295.38,0.0,0,2013,7,6,8,0,1,2288
6,296.78,0.0,0,2013,7,6,9,0,1,2966
6,298.08,0.0,0,2013,7,6,10,0,1,3360
6,299.39,0.0,0,2013,7,6,11,0,1,3824
6,300.83,0.0,0,2013,7,6,12,1,22,3902
6,302.03,0.0,0,2013,7,6,13,1,22,3897
6,302.31,0.0,0,2013,7,6,14,0,24,3957
6,303.49,0.0,0,2013,7,6,16,1,22,3952
6,303.41,0.0,0,2013,7,6,17,1,22,3720
6,303.43,0.0,0,2013,7,6,18,0,24,3470
6,302.67,0.0,0,2013,7,6,19,0,24,2982
6,301.83,0.0,0,2013,7,6,20,0,24,2929
6,300.84,0.0,0,2013,7,6,21,1,22,2811
6,299.9,0.0,0,2013,7,6,22,1,22,2382
6,299.18,0.0,0,2013,7,6,23,1,22,2027
6,298.27,0.0,0,2013,7,7,0,1,22,1202
6,297.6,0.0,0,2013,7,7,1,1,22,897
6,297.08,0.0,0,2013,7,7,2,1,2,772
6,296.61,0.0,0,2013,7,7,3,1,2,393
6,296.21,0.0,0,2013,7,7,4,1,2,359
6,296.06,0.0,0,2013,7,7,5,1,2,538
6,295.78,0.0,0,2013,7,7,6,1,4,961
6,296.2,0.0,0,2013,7,7,7,1,4,1128
6,296.59,0.0,0,2013,7,7,8,1,4,1604
6,297.63,0.0,0,2013,7,7,9,1,4,2389
6,297.54,0.0,0,2013,7,7,10,1,4,3235
6,298.26,0.0,0,2013,7,7,11,1,4,3623
6,300.04,0.0,0,2013,7,7,12,1,2,3872
6,300.75,0.0,0,2013,7,7,13,1,2,4363
6,301.73,0.0,0,2013,7,7,14,1,2,4327
6,302.04,0.0,0,2013,7,7,15,1,2,4379
6,302.77,0.0,0,2013,7,7,16,1,2,4226
6,302.22,0.0,0,2013,7,7,17,6,13,4290
6,302.07,0.0,0,2013,7,7,18,1,2,4210
6,301.9,0.0,0,2013,7,7,19,1,2,3774
6,301.84,0.0,0,2013,7,7,20,1,2,3503
6,300.47,0.0,0,2013,7,7,21,1,22,2707
6,300.21,0.0,0,2013,7,7,22,1,22,1866
6,300.73,0.0,0,2013,7,7,23,1,22,1264
6,300.42,0.0,0,2013,7,8,0,1,18,682
